Source_genome,Source_chromosome,Chunk_size,Chunk_id,NZ_CP038663.1|1Deinococcus_radiodurans,NZ_CP038664.1|1Deinococcus_radiodurans,NZ_CP038665.1|1Deinococcus_radiodurans,NZ_CP038666.1|1Deinococcus_radiodurans,U00096.3|Escherichia_coli_ASM584v2,CP035288.1|GCA_006094375.1_ASM609437v1_genomic,CP035289.1|GCA_006094375.1_ASM609437v1_genomic,CP035290.1|GCA_006094375.1_ASM609437v1_genomic,NZ_CP055055.1|GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1|GCF_022354085.1_ASM2235408v1_genomic
1Deinococcus_radiodurans,NZ_CP038665.1,200,18,-791.900671106873,-836.4796028155299,-456.17152530573804,-1046.1362677611346,-950.6174309741953,-6941.767108668142,-58723.38834506175,-inf,-1267.9564425149606,-983.6254901912845
1Deinococcus_radiodurans,NZ_CP038665.1,200,19,-978.7987110498733,-940.1161850738822,-438.8064248516589,-894.1168242398016,-901.2230180763231,-6376.498730230597,-32295.5748103313,-inf,-1135.4899418143364,-861.690989159291
1Deinococcus_radiodurans,NZ_CP038665.1,200,20,-594.7532565621979,-512.731194096533,-674.9708862050426,-1362.217681951528,-723.5816403750598,-1412.2252512863834,-13220.152561019619,-inf,-777.8776210345973,-1087.310795705105
1Deinococcus_radiodurans,NZ_CP038665.1,200,21,-1603.0235212638004,-2334.6549619244047,-2479.9591435392176,-1035.042514710402,-1045.7049192672782,-4555.783477758609,-19370.85999441998,-inf,-1456.7583022411452,-909.2748956521727
1Deinococcus_radiodurans,NZ_CP038665.1,200,22,-500.25382154621155,-744.7171483139164,-516.0573936002941,-1646.2386124050574,-786.7846256437297,-5938.732072999985,-131331.34616552884,-inf,-834.1522969573834,-1434.188118195483
1Deinococcus_radiodurans,NZ_CP038665.1,200,23,-2400.9392203459474,-1945.8852419593418,-935.7599036734044,-599.6222718419735,-1782.3577304017929,-1683.9393965574525,-10539.897798725395,-inf,-1242.694020714247,-1229.4167230073797
1Deinococcus_radiodurans,NZ_CP038665.1,200,24,-2483.0743217059494,-2771.5012024130197,-703.7509594714575,-1131.6732233726354,-509.95276395350413,-2534.252396009469,-20724.573180673888,-inf,-741.8267818089188,-1284.3212814920892
1Deinococcus_radiodurans,NZ_CP038665.1,200,25,-923.3229644460222,-1162.3221047753893,-350.2202318128034,-839.1581798227154,-1141.0506036069853,-5651.335548148645,-63735.19001850032,-inf,-854.4328385744642,-761.1387157003654
1Deinococcus_radiodurans,NZ_CP038665.1,200,26,-585.3106121146554,-749.7633089824524,-1486.396607553033,-1461.6641242990356,-963.5349041265492,-2267.127599227589,-12903.605898052278,-inf,-374.7968591450715,-765.1472676038126
1Deinococcus_radiodurans,NZ_CP038665.1,200,27,-648.2373746335625,-1179.3753223736242,-874.5877744165401,-592.8756442311279,-566.9682026017731,-1087.302501167237,-11306.937854779051,-inf,-722.7089456465659,-682.278366225386
1Deinococcus_radiodurans,NZ_CP038665.1,200,28,-580.0976854338826,-834.7830381717249,-627.0665330925178,-1921.174192778606,-777.7041820235515,-6167.107543006233,-inf,-inf,-634.7487152507283,-924.8546278258206
1Deinococcus_radiodurans,NZ_CP038665.1,200,29,-1212.8347791869649,-1462.3732068315073,-855.4230745410429,-1289.4150910959006,-543.5526244661146,-1458.2682372623829,-15379.85024529234,-inf,-992.958120457656,-844.1861475748298
1Deinococcus_radiodurans,NZ_CP038665.1,200,30,-1024.134836274978,-788.2542837341384,-742.7533455167718,-1193.314157942781,-1602.2821901967818,-2121.8748998276596,-54305.89496769506,-inf,-528.5281505884029,-986.393470421698
1Deinococcus_radiodurans,NZ_CP038665.1,200,31,-1686.2399437697277,-859.542684327623,-538.7799655879701,-1654.899282487347,-1203.6349205818556,-6062.672170559427,-28170.493487155294,-inf,-1780.2912115808526,-997.1445761830628
1Deinococcus_radiodurans,NZ_CP038665.1,200,32,-743.4775930734105,-586.0801999289654,-145.24644078665756,-742.0527680697004,-834.9845768585333,-4792.978793744942,-48330.47979661153,-inf,-653.5509025983538,-1770.5734825654733
1Deinococcus_radiodurans,NZ_CP038665.1,200,33,-1557.0520119665302,-2445.424293599545,-785.1237213571736,-660.0539091536967,-1011.6313153689173,-3487.1044023637,-27752.278724565564,-inf,-452.8037918776646,-718.3245907986467
1Deinococcus_radiodurans,NZ_CP038665.1,200,34,-755.9060283421571,-609.3424258610448,-291.2100476410575,-2013.0443762215864,-404.6872904035075,-4226.758998283363,-16450.198581579138,-inf,-746.026421079087,-486.9640978447263
1Deinococcus_radiodurans,NZ_CP038665.1,200,35,-551.9114485683377,-908.6001189195315,-799.6505565474445,-2017.207698893004,-866.1557117680013,-3137.2272866472463,-inf,-inf,-988.126190707217,-2793.1463567994087
1Deinococcus_radiodurans,NZ_CP038665.1,200,36,-392.34655737045426,-377.8881745844603,-370.1440737546827,-2065.503429080555,-1239.46128197885,-9184.240192473033,-inf,-inf,-897.5127389749713,-1274.327702282632
1Deinococcus_radiodurans,NZ_CP038665.1,200,37,-807.3299559913121,-493.7217039712067,-798.7639002513646,-393.57109949951763,-539.2903093341777,-2130.309786916619,-5657.499741067861,-inf,-687.9780178775959,-1063.8355889914887
1Deinococcus_radiodurans,NZ_CP038665.1,200,38,-2170.483754201737,-917.9318447596113,-753.257615658644,-908.4172650622604,-1035.0290066942966,-2533.4536390486246,-57281.72401147281,-inf,-869.8254051191296,-1305.1134378793467
1Deinococcus_radiodurans,NZ_CP038665.1,200,39,-1854.6039750823047,-1280.1662893966388,-1450.549566334962,-1517.5040864671837,-952.6541743914914,-2263.8491540054397,-2798.2687261717033,-inf,-1034.537380562739,-1057.7024883470042
1Deinococcus_radiodurans,NZ_CP038665.1,200,40,-1414.0535646283872,-676.4337271173861,-387.12581073368733,-955.0449599934393,-1460.4607829218037,-2678.666630736781,-37945.907030873546,-inf,-690.777973743124,-2155.4301694300034
1Deinococcus_radiodurans,NZ_CP038665.1,200,41,-458.0940332577245,-618.0770696845939,-511.1685220661276,-487.80184398851134,-667.917036274788,-4137.414463041191,-inf,-inf,-570.8694122818061,-501.54754531108694
1Deinococcus_radiodurans,NZ_CP038665.1,200,42,-897.9724895820453,-1820.483964740571,-956.9054384269797,-1741.5877352916655,-716.5625602344231,-4445.068915530712,-30077.10403189603,-113444.65128091777,-1241.7658544849758,-1144.1160278938935
1Deinococcus_radiodurans,NZ_CP038665.1,200,43,-853.7242199425405,-1075.3809226904955,-551.0166171822694,-1808.165283154657,-805.8816331901435,-2040.9947632738044,-inf,-inf,-1293.0973370689126,-1673.7237454951378
1Deinococcus_radiodurans,NZ_CP038665.1,200,44,-329.7187802277166,-300.81742922867886,-321.72267874461625,-3799.6589636630365,-1600.277117710801,-11296.830537419091,-158165.71531388143,-inf,-1105.6565414758645,-750.0499315495459
1Deinococcus_radiodurans,NZ_CP038665.1,200,45,-654.3342247661042,-597.8016875786711,-535.7314666748082,-973.3561313001776,-666.1291911707578,-4200.791993017286,-45223.622741691666,-inf,-980.7045703360924,-842.1468038947874
1Deinococcus_radiodurans,NZ_CP038665.1,200,46,-999.9088289150914,-630.8803927210352,-1334.9530636329102,-785.6361273178175,-1355.1372117468736,-7792.337173332757,-inf,-inf,-879.7014991899683,-1267.3732836178933
1Deinococcus_radiodurans,NZ_CP038665.1,200,47,-847.4087908713204,-521.0254240299003,-291.0459542301891,-821.4476854916644,-790.1432029100338,-2306.7174088226175,-30118.47562154633,-inf,-473.3249652487675,-469.3604652890763
1Deinococcus_radiodurans,NZ_CP038665.1,200,48,-1304.096926513418,-1170.1774022272905,-512.1877164794213,-1199.9819287296482,-654.4005121224878,-1941.487105646422,-9435.29976270587,-inf,-1210.8350899448963,-610.063289945812
1Deinococcus_radiodurans,NZ_CP038665.1,200,49,-600.1143081934417,-555.342616152529,-382.9351012850499,-1595.654705824773,-636.1528586216409,-3651.039252940286,-39173.25487203671,-inf,-1743.2485745777583,-929.6714796424674
1Deinococcus_radiodurans,NZ_CP038665.1,200,50,-703.6498947732578,-579.4685223800382,-586.2903369976945,-949.2851883994888,-882.6423556167667,-1982.2336054427392,-14882.07960014275,-inf,-646.6396412380661,-1108.239379619501
1Deinococcus_radiodurans,NZ_CP038665.1,200,51,-1435.9675903331263,-886.626107049088,-510.8151177276686,-617.3344838052981,-932.8277084823412,-2850.388285030127,-109080.00532329734,-inf,-1189.3756767746895,-1110.6268669659084
1Deinococcus_radiodurans,NZ_CP038665.1,200,52,-601.2177496445686,-590.2468211292814,-1138.1946099932095,-804.5557272617065,-1835.104951583341,-3219.8156414763603,-21666.05908082952,-inf,-594.048831151571,-1647.1785401489508
1Deinococcus_radiodurans,NZ_CP038665.1,200,53,-1586.9885627383592,-570.9233119491657,-412.7110596190248,-845.7686315520889,-1157.1539404488751,-4853.032983889258,-15533.986636909505,-inf,-763.7089727986994,-913.7230707282339
1Deinococcus_radiodurans,NZ_CP038665.1,200,54,-1863.839031843489,-893.7042957542826,-350.2029049997644,-673.4727007492459,-1260.8452500891485,-1361.7076235370268,-15180.202427088361,-inf,-848.5891773595291,-597.6819999453772
1Deinococcus_radiodurans,NZ_CP038665.1,200,55,-622.0693870310615,-537.71507750601,-471.5497146935994,-641.80930839242,-1048.0533623334836,-3846.1461015781474,-inf,-inf,-720.3992182764066,-1068.7655543846129
1Deinococcus_radiodurans,NZ_CP038665.1,200,56,-358.2136996321089,-492.5668584694383,-188.88502147835038,-1247.2009357438349,-988.881848723987,-6213.932166149367,-131170.30368584633,-inf,-1327.003910003716,-1170.688765961303
1Deinococcus_radiodurans,NZ_CP038665.1,200,57,-1087.6669507463266,-1720.0300309812176,-588.4649436149082,-1116.9019951625526,-938.9399360128657,-1657.024053385757,-10821.32031664564,-inf,-1096.5035128899194,-1698.654074577156
1Deinococcus_radiodurans,NZ_CP038665.1,200,58,-717.068094786312,-873.2619153677454,-347.695014208528,-556.4264514616759,-1018.6769056084021,-3629.6144667984013,-35897.30780592491,-inf,-1090.894338562476,-2722.5116626328063
1Deinococcus_radiodurans,NZ_CP038665.1,200,59,-864.1866668197271,-1658.8410307397924,-507.0254211551136,-326.1820781688083,-374.93611494113657,-3110.3987039648428,-23307.516843434456,-inf,-633.6002565919218,-591.2824392775824
1Deinococcus_radiodurans,NZ_CP038665.1,200,60,-581.2840712120658,-899.3382112772856,-363.67959004355623,-973.227086270881,-533.9400751464292,-7240.197650825367,-72456.88444626555,-inf,-1337.5660966213593,-744.4507007097716
1Deinococcus_radiodurans,NZ_CP038665.1,200,61,-1096.968453424924,-1236.8102659768947,-522.0580827943941,-1669.4083385297122,-928.8663202446037,-4561.405548048521,-inf,-inf,-564.9363563473521,-903.1377095196133
1Deinococcus_radiodurans,NZ_CP038665.1,200,62,-734.130664457215,-1185.141488108311,-824.0439911492186,-657.0166103659841,-658.6995157093096,-4216.96508841732,-37962.21148095098,-inf,-780.2966420340922,-574.6625371241905
1Deinococcus_radiodurans,NZ_CP038665.1,200,63,-1774.0769135219307,-1099.9179345278849,-737.2840036433251,-1011.3321246783742,-1467.7776337587618,-2211.1120046436304,-19794.12785883639,-inf,-826.361975037164,-961.4482256238508
1Deinococcus_radiodurans,NZ_CP038665.1,200,64,-1430.677622151218,-717.068369159962,-476.5802934529157,-530.5792256792495,-1237.0333162537372,-4197.021116895146,-14044.914627817509,-70764.49262796964,-625.732396677701,-1376.6741878467299
1Deinococcus_radiodurans,NZ_CP038665.1,200,65,-389.85749874662355,-544.8213291007778,-615.3059368608804,-724.602949631315,-700.528619958103,-3920.3467343785637,-24877.43970546649,-inf,-881.0103115230578,-1517.761293016705
1Deinococcus_radiodurans,NZ_CP038665.1,200,66,-433.25380801721803,-791.8480121765274,-290.7635999389102,-1073.739470653563,-489.07244215488083,-1838.188028237852,-37034.04329967846,-inf,-658.4372441659264,-974.7166910741386
1Deinococcus_radiodurans,NZ_CP038665.1,200,67,-434.8210123658996,-948.5955075146883,-716.8826934592122,-725.8669272983935,-567.2092242024256,-4951.397475719983,-49364.74391886977,-inf,-606.286712718101,-931.5193291150322
1Deinococcus_radiodurans,NZ_CP038665.1,200,68,-497.07158336874966,-748.3093179916482,-307.8382987774846,-766.0872875530735,-1009.2120189675171,-2850.1483931508574,-inf,-inf,-832.9177480028706,-972.8418648215319
1Deinococcus_radiodurans,NZ_CP038665.1,200,69,-603.7050518964114,-423.0473667400689,-402.31661338040834,-1653.2122752480534,-536.0001916496072,-7780.376564419118,-43068.543935743844,-inf,-1165.8827282076752,-1076.769964096474
1Deinococcus_radiodurans,NZ_CP038665.1,200,70,-945.6032358711794,-452.6694091474255,-635.4252729814615,-1654.9261421628469,-973.7777771071886,-2469.9948929649486,-18461.83101345061,-inf,-724.2529225095118,-849.4288730204024
1Deinococcus_radiodurans,NZ_CP038665.1,200,71,-429.3589201308249,-569.0547101853299,-671.9002248810556,-1399.6735710139146,-816.7525181125035,-1328.042703874864,-12944.564597562126,-inf,-761.4655302457973,-1070.2124856280147
1Deinococcus_radiodurans,NZ_CP038665.1,200,72,-1466.5451348481363,-1285.4702496031457,-958.5240140457554,-641.7081676426126,-1148.6135909904488,-2159.8987034829393,-52935.32525084014,-inf,-588.5644366114184,-468.97791445174386
1Deinococcus_radiodurans,NZ_CP038665.1,200,73,-1005.0721094570614,-1216.9842634922866,-728.4669760543217,-1472.12235941029,-1194.5270668796393,-4140.570431382966,-19023.45344173087,-inf,-1330.3275439416277,-1056.7373904649837
1Deinococcus_radiodurans,NZ_CP038665.1,200,74,-1612.5200109716022,-1631.3853232130243,-1737.492334316386,-2017.0364047337748,-975.5431003262909,-2367.169292840605,-35444.132489423966,-inf,-434.82531354311755,-801.4074257642864
1Deinococcus_radiodurans,NZ_CP038665.1,200,75,-955.1656409789565,-878.4666525836176,-1021.5863473187276,-1158.2247630883542,-1081.024465370322,-3335.5356057021195,-14980.826197370618,-inf,-1119.3551251081687,-456.1202083659289
1Deinococcus_radiodurans,NZ_CP038665.1,200,76,-1724.3232232959606,-841.9363712431586,-718.2008850462128,-598.3668601828504,-624.0833120667853,-3685.829487104228,-6186.522144597123,-inf,-888.3936061987494,-821.9235021670129
1Deinococcus_radiodurans,NZ_CP038665.1,200,77,-493.88283770099207,-348.6969410747709,-832.2043777516105,-1765.7618026989537,-731.1831719545904,-9968.915359404806,-inf,-inf,-959.1150622905764,-805.459171827094
1Deinococcus_radiodurans,NZ_CP038665.1,200,78,-850.1172161625503,-1807.8527336363168,-1318.5046991527834,-1555.4338969786909,-611.2426224195178,-725.7526335917372,-6602.102813200089,-inf,-1151.8126522831294,-1428.735411776537
1Deinococcus_radiodurans,NZ_CP038665.1,200,79,-2230.471051953758,-1115.225525382954,-383.6731970828856,-1215.8852758386486,-881.2355239245152,-5833.730185989685,-47217.701641202,-inf,-1315.7764303515153,-1014.5103102502411
1Deinococcus_radiodurans,NZ_CP038665.1,200,80,-963.5529987962309,-889.4692591941339,-517.5322140555793,-922.3076592497571,-1292.6121824853512,-2971.966244486353,-16777.619323092982,-inf,-495.7991094438099,-1794.6453641226083
1Deinococcus_radiodurans,NZ_CP038665.1,200,81,-1121.7818714224995,-479.858371773407,-504.0945176020916,-1884.247118623607,-1114.5625227686553,-7384.830679836416,-67022.36096325223,-inf,-837.4465337987999,-975.4094242621112
1Deinococcus_radiodurans,NZ_CP038665.1,200,82,-626.0025843842288,-404.43592941875846,-1048.532912571227,-937.2155170014778,-1406.8452859441522,-8214.249775619324,-inf,-inf,-444.2089159811071,-528.1949717962999
1Deinococcus_radiodurans,NZ_CP038665.1,200,83,-1218.5643072395385,-2308.568413781494,-3478.774790913438,-2348.748231163518,-813.474565029295,-591.7587540885283,-6395.6637696983325,-23456.53158802732,-1540.6661184986096,-1684.2569397976042
1Deinococcus_radiodurans,NZ_CP038665.1,200,84,-513.7513165938423,-702.0675898097304,-514.8196278895485,-2735.451520975621,-535.1907972424412,-2648.701772270403,-inf,-inf,-723.58291797874,-657.3084390522238
1Deinococcus_radiodurans,NZ_CP038665.1,200,85,-1187.2114567138804,-641.540324213546,-647.060624544616,-1506.6681345086572,-1313.4927175403006,-2348.4227316619726,-28908.47669109778,-inf,-967.5999012639402,-929.3786294092358
1Deinococcus_radiodurans,NZ_CP038665.1,200,86,-1436.5925638404408,-1057.7143269501482,-548.2989592245756,-1381.2624747485338,-975.864670060504,-3314.8549297830345,-10379.400997193434,-inf,-755.6451956823104,-1899.8511848376593
1Deinococcus_radiodurans,NZ_CP038665.1,200,87,-590.1747909980785,-414.35969446499683,-552.9140385955523,-646.0949125036108,-766.7158255667271,-4003.0040706548557,-55253.04892094493,-inf,-680.1111981549384,-1393.6206595819056
1Deinococcus_radiodurans,NZ_CP038665.1,200,88,-623.2504252200141,-452.78200232115125,-427.2683481033117,-557.180671844658,-867.8752623294745,-1566.3812513680848,-inf,-inf,-500.1077375651266,-913.6289748427811
1Deinococcus_radiodurans,NZ_CP038665.1,200,89,-842.7120897153656,-1069.0289359898845,-643.2109569025816,-1388.3704922323238,-1024.227531090728,-3733.1395497143426,-45081.01669536157,-inf,-1006.0647721885206,-1818.5121279971002
1Deinococcus_radiodurans,NZ_CP038665.1,200,90,-501.18477609799777,-946.6927917492749,-457.7867836708101,-811.3587502698945,-1439.500846264248,-6467.506564233275,-69299.01970178734,-inf,-1149.5996653849256,-650.7820407797951
1Deinococcus_radiodurans,NZ_CP038665.1,200,91,-1160.9430167673788,-519.6932482592047,-399.9693008034897,-1534.666991895345,-901.2238256494678,-4023.5377182462453,-inf,-inf,-897.704997584035,-1327.850282232875
1Deinococcus_radiodurans,NZ_CP038665.1,200,92,-1057.6869800327138,-856.4574096552824,-537.3734800104148,-1291.0967121725214,-572.8917611732937,-2783.3700788230954,-27078.962000249547,-inf,-677.1157090365754,-1046.750491264299
1Deinococcus_radiodurans,NZ_CP038665.1,200,93,-779.2169112782805,-1211.111260072853,-743.5420521198815,-853.2244958047814,-626.9218722218118,-2483.805747456194,-9621.975141836416,-inf,-1020.8087307189627,-1424.6344285875487
1Deinococcus_radiodurans,NZ_CP038665.1,200,94,-1197.1311491273316,-941.5719130297723,-584.0055194996993,-1874.2769180086277,-747.1023262680476,-3166.514057521629,-10368.425568314315,-inf,-870.1790058950963,-2148.5238217096453
1Deinococcus_radiodurans,NZ_CP038665.1,200,95,-1189.4300517394672,-1044.5013436474203,-297.83631617695534,-1424.8014506104344,-930.2245604510163,-4211.281955522111,-37042.13601097737,-inf,-868.9687037005542,-1684.9619787404379
1Deinococcus_radiodurans,NZ_CP038665.1,200,96,-841.1749982921691,-451.74705264308403,-688.0586108205417,-2376.0497476272276,-1373.3495589822287,-8308.358613808838,-41518.20506067252,-inf,-1533.893313072469,-2135.712119058495
1Deinococcus_radiodurans,NZ_CP038665.1,200,97,-419.4523958412644,-909.9725372175592,-497.5702775070079,-964.736635635359,-706.174951601906,-3715.2810984358866,-18304.229560631415,-inf,-696.2687526481608,-639.4321373782325
1Deinococcus_radiodurans,NZ_CP038665.1,200,98,-2891.016146909829,-2363.5440286036246,-1939.189249691802,-984.4580968061073,-801.1813027269123,-695.9856289744756,-inf,-inf,-1209.3790140610058,-772.3478463190258
1Deinococcus_radiodurans,NZ_CP038665.1,200,99,-1938.4079735660894,-1631.8066189156368,-759.0190961836997,-1067.4586566666528,-2769.2984491508482,-3556.88658851781,-8767.139490091613,-inf,-2836.5306569423633,-1006.1250559089636
1Deinococcus_radiodurans,NZ_CP038665.1,500,0,-1201.4143804145317,-1483.8868830796944,-1267.8996207026662,-2179.084944107747,-790.0067942285973,-inf,-38972.5158323271,,-442.6281285746603,-785.0003458247436
1Deinococcus_radiodurans,NZ_CP038665.1,500,1,-915.3290334130857,-906.9975207753098,-1165.7347376350458,-2245.3903687303527,-1309.4481556575927,-7067.745837371744,-76873.16249176636,,-1448.7370379836975,-943.0010021413045
